pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist,label
0.673862,1.579,12.0,5236.0,0.92,0.954,274.864,2.0
0.673862,1.579,12.0,5236.0,0.92,0.954,274.864,2.0
25.76051,3.124,12.0,5236.0,0.92,0.954,274.864,2.0
3.572326,2.417,12.0,5387.0,0.966,0.937,199.354,2.0
3.572326,2.417,12.0,5387.0,0.966,0.937,199.354,2.0
6.393025,2.274,12.0,5946.0,1.239,0.945,606.992,2.0
6.393025,2.274,12.0,5946.0,1.239,0.945,606.992,2.0
18.787839,5.098,12.0,5946.0,1.239,0.945,606.992,2.0
18.787839,5.098,12.0,5946.0,1.239,0.945,606.992,2.0
10.00329,2.37,12.0,4197.0,0.6,0.63,231.828,2.0
10.0044,1.69,12.0,4044.0,0.435,0.487,231.828,2.0
10.003417,2.1,12.0,4014.73,0.569359,0.635026,231.828,2.0
10.0051,2.29,12.0,5659.0,0.572,0.88,231.828,2.0
10.00361,2.57,12.0,4077.0,0.62,0.88,231.828,2.0
10.00617969,7.91263,12.0,4120.0,0.684348,0.64,231.828,2.0
3.865053,1.163,12.0,3578.0,0.382,0.374,62.3804,2.0
3.865053,1.163,12.0,3578.0,0.382,0.374,62.3804,2.0
6.293099,2.262,12.0,4213.0,0.675,0.87,200.727,2.0
6.293099,2.262,12.0,4213.0,0.675,0.87,200.727,2.0
17.27474,2.678,12.0,5716.0,1.28,0.944,523.055,2.0
17.27474,2.678,12.0,5716.0,1.28,0.944,523.055,2.0
33.589979,5.333,12.0,5511.0,0.886,0.784,246.599,2.0
33.5920255,9.88421,12.0,5468.0,0.91,0.88,246.599,2.0
33.589979,5.333,12.0,5511.0,0.886,0.784,246.599,2.0
13.115365,2.53,12.0,3748.0,0.552,0.552,121.63,2.0
13.115365,2.53,12.0,3748.0,0.552,0.552,121.63,2.0
3.435453,3.806,12.0,4927.0,0.765,1.034,197.234,2.0
3.4355113,4.18368,12.0,4870.0,0.8,0.88,197.234,2.0
3.435471,4.569,12.0,4927.0,0.765,1.034,197.234,2.0
22.549406,4.602,12.0,5784.0,0.961,0.798,85.3751,2.0
22.549406,4.602,12.0,5784.0,0.961,0.798,85.3751,2.0
4.941907,1.283,12.0,5563.0,0.927,0.881,218.376,2.0
4.941907,1.283,12.0,5563.0,0.927,0.881,218.376,2.0
9.22453,1.36,12.0,5563.0,0.927,0.881,218.376,2.0
9.22453,1.36,12.0,5563.0,0.927,0.881,218.376,2.0
20.978959,1.677,12.0,5335.0,0.784,0.813,162.306,2.0
20.978959,1.677,12.0,5335.0,0.784,0.813,162.306,2.0
1.908084,2.482,12.0,5742.0,1.228,0.886,431.031,2.0
1.908084,2.482,12.0,5742.0,1.228,0.886,431.031,2.0
3.2141,0.9898,12.0,5711.0,1.375,1.018,298.219,2.0
5.9382,2.116,12.0,5590.0,0.977,0.893,654.085,2.0
0.8094,0.7599,12.0,4116.0,0.7,0.808,285.162,2.0
5.3301,1.2327,12.0,4116.0,0.7,0.808,285.162,2.0
4.3696,1.219,12.0,4343.0,0.732,0.814,260.036,2.0
6.669,1.9287,12.0,4343.0,0.732,0.814,260.036,2.0
4.01798053813,1.1017624,12.0,3166.0,0.194357,0.88,21.8182,2.0
4.0179694,1.015,7.5,3173.0,0.1965,0.1635,21.8182,2.0
13.102,2.66,1652.7077164,3746.0,0.554,0.548,120.311,2.0
6.535,3.31,699.2224954,3861.0,0.5776,0.569,94.0424,2.0
20.35919,11.3,12.0,5659.0,0.55,0.88,268.685,2.0
20.358748,10.0,12.0,5659.0,0.53,0.88,268.685,2.0
20.359,7.91263,12.0,3728.0,0.539092,0.535338,268.685,2.0
20.35954,10.85,12.0,3728.0,0.539092,0.535338,268.685,2.0
20.35847252,10.55,196.0,3711.0,0.541,0.562,268.685,2.0
20.35507390682,10.50799334,12.0,3728.0,0.539092,0.88,268.685,2.0
6.6874352,2.79,12.0,4476.0,0.69,0.88,396.913,2.0
6.68796,2.15,12.0,4613.0,0.643,0.702,396.913,2.0
6.68851,2.25,12.0,5659.0,0.658,0.88,396.913,2.0
3.471285,4.37,12.0,3720.0,0.5,0.88,182.536,2.0
3.47114,4.13,12.0,3939.0,0.57,0.6,182.536,2.0
3.4712802624,4.2314265,12.0,3696.0,0.563,0.88,182.536,2.0
3.471136,5.16,12.0,5659.0,0.61,0.88,182.536,2.0
3.471149,4.51,12.0,3840.6,0.542,0.571,182.536,2.0
3.471341,4.75,12.0,3889.72,0.587449,0.598864,182.536,2.0
2.19945,2.6,12.0,5659.0,0.61,0.88,182.536,2.0
2.198884,2.42,12.0,3840.6,0.542,0.571,182.536,2.0
5.65621,3.13,12.0,5659.0,1.617,0.88,476.703,2.0
5.656256,2.08,12.0,5840.0,1.03,0.88,476.703,2.0
5.65706,2.16,12.0,5989.0,1.09,0.88,476.703,2.0
5.656304,2.93920584,12.0,5722.0,1.561446,1.049582,476.703,2.0
5.65688,2.72,12.0,5912.0,1.58,1.15,476.703,2.0
5.657,2.433,12.0,5912.0,1.58,1.15,476.703,2.0
1.7292591,11.0,12.0,4271.0,0.66,0.88,495.317,2.0
1.729257,10.44,12.0,4262.1,0.685548,0.682189,495.317,2.0
1.72926812424,12.6001269,12.0,4377.0,0.766495,0.88,495.317,2.0
1.7292684,6.71,12.0,4103.0,0.445,0.503,495.317,2.0
1.7292577,11.4,12.0,5659.0,0.729,0.88,495.317,2.0
19.15454,2.47140597,12.0,6114.0,1.328888,1.015093,449.237,2.0
19.153765,2.65,12.0,6234.0,1.32,0.88,449.237,2.0
19.15344,2.04,12.0,6445.0,1.12,0.88,449.237,2.0
19.153,2.4,12.0,5659.0,1.25,0.88,449.237,2.0
19.1541,2.05,12.0,6256.0,1.29,0.96,449.237,2.0
31.646306,2.53,12.0,4810.0,0.73,0.88,349.881,2.0
31.6551,2.48,12.0,5659.0,0.774,0.88,349.881,2.0
31.6372,1.89,12.0,5054.0,0.76,0.75,349.881,2.0
20.5107,2.23,12.0,5659.0,0.662,0.88,313.764,2.0
20.507693,2.78,12.0,4728.0,0.72,0.88,313.764,2.0
20.5065,2.24,12.0,4899.0,0.73,0.77,313.764,2.0
2.770522,3.19,12.0,5659.0,0.696,0.88,457.125,2.0
2.7706297,3.36,12.0,4329.0,0.67,0.88,457.125,2.0
2.77065,1.93,12.0,4175.0,0.45,0.51,457.125,2.0
5.73594,1.91,12.0,3930.0,0.57,0.61,202.943,2.0
5.7348462,2.4,12.0,4088.0,0.62,0.88,202.943,2.0
5.73597,1.5,12.0,4021.0,0.462,0.52,202.943,2.0
5.73491,1.92,12.0,4102.0,0.52,0.53,202.943,2.0
5.73649,4.2,12.0,5659.0,0.532,0.88,202.943,2.0
10.93406,1.92,12.0,4102.0,0.52,0.53,202.943,2.0
10.93459,2.02,12.0,5659.0,0.532,0.88,202.943,2.0
10.93241,2.26,12.0,3930.0,0.57,0.61,202.943,2.0
10.9324,1.64,12.0,4021.0,0.462,0.52,202.943,2.0
8.7529874,2.46,12.0,4252.0,0.65,0.88,257.443,2.0
8.75198,2.29,12.0,5659.0,0.634,0.88,257.443,2.0
8.7529,1.59,12.0,4326.0,0.546,0.611,257.443,2.0
3.535155,16.6,12.0,5659.0,2.07,0.88,1038.41,2.0
3.53482,11.1,12.0,6113.0,1.49,1.21,1038.41,2.0
3.5353975,1.98,12.0,3260.0,0.23,0.88,1038.41,2.0
3.535055,18.0,12.0,7147.0,2.192,1.691,1038.41,2.0
12.20773,2.34,12.0,5659.0,0.713,0.88,138.018,2.0
12.2054,2.5,12.0,5269.0,0.85,0.83,138.018,2.0
12.207632,2.47,12.0,4684.0,0.72,0.88,138.018,2.0
12.20772,2.6,12.0,5263.0,0.807,0.851,138.018,2.0
12.2091165,7.91263,12.0,4555.0,0.824666,0.718,138.018,2.0
9.7843,1.15,12.0,3798.0,0.384,0.421,174.955,2.0
9.7833,2.6116925,12.0,3990.0,0.643,0.615,174.955,2.0
2.849274,4.38,12.0,4299.98,0.715385,0.687725,159.522,2.0
2.8492816,7.91263,12.0,4456.0,0.63,0.696,159.522,2.0
2.8492818,4.43,12.0,4237.0,0.65,0.88,159.522,2.0
2.84947127,7.91263,12.0,4279.0,0.737576,0.669,159.522,2.0
2.849302,4.07,12.0,5659.0,0.662,0.88,159.522,2.0
2.849271,4.43,44.0,4300.0,0.715,0.688,159.522,2.0
2.849282,4.75272,12.0,4279.0,0.74,0.88,159.522,2.0
2.8493,7.91263,12.0,4279.0,0.737576,0.669,159.522,2.0
2.849258,3.82,12.0,4456.0,0.63,0.696,159.522,2.0
9.0063,2.1,12.0,4434.0,0.621,0.683,264.213,2.0
9.0073,2.30905002,12.0,4413.0,0.671,0.699,264.213,2.0
9.007156,2.53,12.0,4388.0,0.68,0.88,264.213,2.0
9.0074,2.18,12.0,5659.0,0.599,0.88,264.213,2.0
7.05240378,7.91263,12.0,5020.0,0.836424,0.834,181.746,2.0
7.052475,2.59425303,12.0,5134.0,0.803348,0.857874,181.746,2.0
7.05254,2.68,12.0,5413.0,0.86,0.89,181.746,2.0
7.05235,2.72,12.0,5659.0,0.837,0.88,181.746,2.0
7.0525273,2.62,12.0,4998.0,0.76,0.88,181.746,2.0
2.53712,1.71,12.0,5659.0,0.837,0.88,181.746,2.0
2.5370422,1.64,12.0,4998.0,0.76,0.88,181.746,2.0
2.53726,1.62,12.0,5413.0,0.86,0.89,181.746,2.0
2.537071,1.62512091,12.0,5134.0,0.803348,0.857874,181.746,2.0
22.88159,1.75221592,12.0,5134.0,0.803348,0.857874,181.746,2.0
22.882,1.84,12.0,5659.0,0.837,0.88,181.746,2.0
22.8827,1.71,12.0,5413.0,0.86,0.89,181.746,2.0
22.881145,1.78,12.0,4998.0,0.76,0.88,181.746,2.0
20.6915,2.1,12.0,5659.0,0.64,0.88,311.313,2.0
20.698453,2.69,12.0,4775.0,0.73,0.88,311.313,2.0
20.6921,2.41,12.0,5055.0,0.731,0.774,311.313,2.0
11.29665,2.08,12.0,5659.0,0.64,0.88,311.313,2.0
11.2954,2.3,12.0,5055.0,0.731,0.774,311.313,2.0
11.295158,2.47,12.0,4775.0,0.73,0.88,311.313,2.0
30.944593,2.31215242,12.0,5617.0,0.86302,0.93034,316.819,2.0
30.944648,3.06,12.0,5710.0,0.96,0.88,316.819,2.0
30.9403,2.44,12.0,5659.0,0.8649,0.88,316.819,2.0
30.9349,2.5,12.0,5767.0,1.01,0.93,316.819,2.0
30.94191,2.5,12.0,5850.0,0.96,0.97,316.819,2.0
3.00265,7.655747,135.39558,5500.0,1.12,0.97,491.87,2.0
3.0026376,6.45,12.0,5425.0,0.86,0.88,491.87,2.0
3.002627,9.9,12.0,5749.0,1.47,1.08,491.87,2.0
3.00234671,7.91263,12.0,5630.0,1.45479,1.0,491.87,2.0
3.0026215,14.0672,12.0,5630.0,1.45,0.88,491.87,2.0
3.002654,10.45,12.0,5659.0,1.525,0.88,491.87,2.0
3.0026,7.91263,12.0,5630.0,1.45479,1.0,491.87,2.0
2.57275378,7.91263,12.0,5718.0,1.00125,1.02,405.732,2.0
2.5735352,1.94,12.0,5680.0,0.95,0.88,405.732,2.0
2.57336,1.92,12.0,5748.0,0.995,0.97,405.732,2.0
2.57302,2.48,12.0,6293.0,1.36,1.21,405.732,2.0
2.57333,2.03,12.0,5659.0,1.046,0.88,405.732,2.0
2.573413,1.93284331,12.0,5761.0,1.015751,1.030202,405.732,2.0
6.67199,2.02,12.0,4455.0,0.696,0.67,112.467,2.0
6.671774,1.92561267,12.0,4636.0,0.647947,0.684147,112.467,2.0
6.6717686,2.18,12.0,4500.0,0.69,0.88,112.467,2.0
6.67202,2.14,12.0,4880.0,0.73,0.77,112.467,2.0
6.67010938,7.91263,12.0,4555.0,0.695645,0.718,112.467,2.0
6.67196,1.697,12.0,5659.0,0.577,0.88,112.467,2.0
16.197189,2.11,12.0,4500.0,0.69,0.88,112.467,2.0
16.19697,1.99,12.0,4455.0,0.696,0.67,112.467,2.0
16.197201,1.89069587,12.0,4636.0,0.647947,0.684147,112.467,2.0
16.19803,1.73,12.0,5659.0,0.577,0.88,112.467,2.0
16.1966,2.14,12.0,4880.0,0.73,0.77,112.467,2.0
20.2653,2.89,12.0,5659.0,1.269,0.88,517.534,2.0
20.258209,2.08,12.0,5686.0,0.95,0.88,517.534,2.0
20.257,3.22,12.0,6771.0,1.63,1.4,517.534,2.0
25.4556,3.9,12.0,6771.0,1.63,1.4,517.534,2.0
25.4569,3.66,12.0,5659.0,1.269,0.88,517.534,2.0
25.457815,2.99,12.0,5686.0,0.95,0.88,517.534,2.0
6.5311178,2.85,12.0,5313.0,0.82,0.88,499.891,2.0
6.53142,2.79,12.0,5659.0,0.867,0.88,499.891,2.0
6.53044,2.07,12.0,5312.0,0.726,0.741,499.891,2.0
6.53147301,7.91263,12.0,5391.0,0.875405,0.94,499.891,2.0
12.647849,1.65,12.0,4711.0,0.72,0.88,264.78,2.0
12.647815,1.38162499,12.0,4799.0,0.668753,0.701917,264.78,2.0
12.6475,1.58,12.0,5213.0,0.84,0.87,264.78,2.0
12.64655,1.47,12.0,5659.0,0.722,0.88,264.78,2.0
12.65309622,7.91263,12.0,5659.0,1.08,0.88,264.78,2.0
5.0689232,2.93,12.0,6490.0,1.59,0.88,513.877,2.0
5.06963,2.49,21.3,5887.0,1.67,1.11,513.877,2.0
5.06939,2.75,16.0,5865.0,1.79,1.06,513.877,2.0
5.06965,2.49,12.0,5958.0,1.71,1.16,513.877,2.0
8.054787,1.82830556,12.0,4893.0,0.702294,0.751397,168.652,2.0
8.0549321,2.01,12.0,4720.0,0.72,0.88,168.652,2.0
8.05428,1.58,12.0,4746.0,0.675,0.73,168.652,2.0
8.05423,1.73,12.0,5659.0,0.655,0.88,168.652,2.0
7.06599,2.32,12.0,4127.0,0.491,0.551,180.697,2.0
7.0658874,3.07,12.0,4059.0,0.61,0.88,180.697,2.0
7.065,2.4,12.0,5659.0,0.491,0.88,180.697,2.0
28.6781,4.03523305,12.0,5700.0,1.533,1.056,738.553,2.0
28.6911,4.3,12.0,5659.0,1.597,0.88,738.553,2.0
28.6777,4.12,12.0,5715.0,2.13,1.05,738.553,2.0
28.67992,2.67,12.0,5772.0,0.96,0.97,738.553,2.0
13.97876,2.77,12.0,5026.0,0.77,0.88,232.964,2.0
13.98746633,7.91263,12.0,5064.0,0.792485,0.846,232.964,2.0
13.978518,2.75039475,12.0,5131.0,0.798574,0.847597,232.964,2.0
13.9782,2.69,12.0,5659.0,0.783,0.88,232.964,2.0
13.97896,2.89,12.0,5622.0,0.93,0.94,232.964,2.0
6.9862794,3.32,12.0,3891.0,0.57,0.88,153.192,2.0
6.98541,2.15,12.0,4006.0,0.426,0.477,153.192,2.0
5.577212,1.08,12.0,3360.47,0.330989,0.271365,66.4321,2.0
5.57739,0.75,12.0,3497.0,0.232,0.217,66.4321,2.0
5.5773147,1.54,12.0,3563.0,0.43,0.88,66.4321,2.0
15.189034,1.16,12.0,3360.47,0.330989,0.271365,66.4321,2.0
15.1871,0.86,12.0,3497.0,0.232,0.217,66.4321,2.0
7.760178,1.01,12.0,3360.47,0.330989,0.271365,66.4321,2.0
7.7599,0.73,12.0,3497.0,0.232,0.217,66.4321,2.0
24.158868,1.29,12.0,3360.47,0.330989,0.271365,66.4321,2.0
24.1669,0.82,12.0,3497.0,0.232,0.217,66.4321,2.0
7.49556,2.58,9.2,5867.0,1.058,1.02,269.183,2.0
7.49569,2.71,12.0,5659.0,1.079,0.88,269.183,2.0
7.49543,2.45,12.0,5922.0,1.06,1.05,269.183,2.0
7.495692,2.62539115,12.0,5844.0,1.051008,1.043192,269.183,2.0
7.495,7.91263,12.0,5865.0,1.05721,1.061,269.183,2.0
7.49491004,7.91263,12.0,5865.0,1.05721,1.061,269.183,2.0
7.4956613,4.74,12.0,6634.0,1.77,0.88,269.183,2.0
19.5666,2.31,12.0,6060.0,0.98,0.96,377.822,2.0
19.565557,2.95906745,12.0,5929.0,1.086156,0.987182,377.822,2.0
19.5688,3.66,12.0,5659.0,1.047,0.88,377.822,2.0
19.565086,2.94,12.0,5804.0,1.01,0.88,377.822,2.0
7.81751,3.08,12.0,5659.0,1.492,0.88,561.93,2.0
7.817949,2.54862479,12.0,6022.0,1.238022,1.173509,561.93,2.0
7.8173399,2.16,12.0,5800.0,1.01,0.88,561.93,2.0
7.8142,2.67,12.0,5995.0,1.56,1.16,561.93,2.0
18.289,3.16,12.0,5659.0,1.492,0.88,561.93,2.0
18.283257,2.31,12.0,5800.0,1.01,0.88,561.93,2.0
18.286069,2.62624197,12.0,6022.0,1.238022,1.173509,561.93,2.0
18.311,2.77,12.0,5995.0,1.56,1.16,561.93,2.0
8.199796,2.3,603.877,4970.0,0.76,0.8,141.731,2.0
8.20075,2.47,12.0,5297.0,0.83,0.87,141.731,2.0
8.2008,7.91263,12.0,4865.6,0.793476,0.793,141.731,2.0
8.20023,2.53,12.0,5659.0,0.782,0.88,141.731,2.0
8.199814,2.49801045,12.0,5070.0,0.783982,0.851503,141.731,2.0
8.20008746059,2.79975419,12.0,4865.6,0.793476,0.88,141.731,2.0
8.2000844,2.4996027,12.0,5160.0,0.792,0.847,141.731,2.0
10.994748,4.05,12.0,5926.0,1.247,1.06,256.011,2.0
10.99501,4.55,12.0,5659.0,1.3704,0.88,256.011,2.0
10.993948,3.14685573,12.0,5839.0,1.038427,1.06195,256.011,2.0
10.9947,4.09,9.2,5897.0,1.265,1.066,256.011,2.0
10.99497,3.99,3.8,5853.0,1.247,1.01,256.011,2.0
21.99036193738,4.60346552,12.0,5294.0,1.33417,0.88,256.011,2.0
10.99573,3.69,12.0,5926.0,1.28,1.06,256.011,2.0
10.353263,3.09,12.0,4797.0,0.73,0.88,403.513,2.0
10.35239,3.58,12.0,4870.0,0.74,0.78,403.513,2.0
10.3516,2.86,12.0,5659.0,0.712,0.88,403.513,2.0
10.35176,2.97,12.0,4890.0,0.74,0.79,403.513,2.0
10.35848367,7.91263,12.0,4779.0,0.771581,0.77,403.513,2.0
10.3535,3.32,12.0,5147.0,0.8,0.84,403.513,2.0
5.06416,2.41,12.0,4870.0,0.74,0.78,403.513,2.0
5.0639064,2.46,12.0,4797.0,0.73,0.88,403.513,2.0
5.06347,2.32,12.0,5659.0,0.712,0.88,403.513,2.0
5.06468,2.31,12.0,5659.0,1.08,0.88,403.513,2.0
5.06408,2.44,12.0,5147.0,0.8,0.84,403.513,2.0
19.0912,2.03,12.0,5659.0,0.785,0.88,200.802,2.0
19.0918,2.01,12.0,5441.0,0.87,0.9,200.802,2.0
19.09995,2.11327433,12.0,5377.0,0.841458,0.913111,200.802,2.0
5.605,1.47,12.0,5441.0,0.87,0.9,200.802,2.0
5.60473,1.41,12.0,5659.0,0.785,0.88,200.802,2.0
5.605309,1.48914397,12.0,5377.0,0.841458,0.913111,200.802,2.0
28.867253,2.55211506,12.0,5377.0,0.841458,0.913111,200.802,2.0
28.8819,2.39,12.0,5659.0,0.785,0.88,200.802,2.0
6.10099028,7.91263,12.0,4784.0,0.756173,0.772,252.318,2.0
6.102325,1.97,12.0,4674.13,0.634663,0.745273,252.318,2.0
6.10241,2.38,12.0,5659.0,0.702,0.88,252.318,2.0
6.10224,1.82,12.0,4530.0,0.631,0.697,252.318,2.0
2.74697,1.244,12.0,3910.0,0.424,0.484,125.529,2.0
2.747128,1.36,12.0,5659.0,0.424,0.88,125.529,2.0
2.747227,1.71,12.0,3875.75,0.547001,0.594112,125.529,2.0
9.99791,1.7,12.0,5659.0,0.424,0.88,125.529,2.0
9.99767,1.483,12.0,3910.0,0.424,0.484,125.529,2.0
10.00102551,7.91263,12.0,3848.0,0.562821,0.556642,125.529,2.0
9.997442,2.11,12.0,3875.75,0.547001,0.594112,125.529,2.0
6.4215,2.41,12.0,5652.0,0.93,0.95,284.876,2.0
6.42149,2.51,12.0,5659.0,0.836,0.88,284.876,2.0
27.86,2.03,12.0,5652.0,0.93,0.95,284.876,2.0
27.8522,2.16,12.0,5659.0,0.836,0.88,284.876,2.0
0.684575,1.4,12.0,4462.0,0.71,0.88,97.2179,2.0
0.684541,1.36,12.0,5659.0,0.671,0.88,97.2179,2.0
0.684533,1.01,12.0,4268.0,0.507,0.573,97.2179,2.0
0.684559,1.2,12.0,4427.0,0.68,0.88,97.2179,2.0
0.684553,1.27572042,12.0,4441.0,0.646851,0.678307,97.2179,2.0
0.684557,1.37,12.0,4376.21,0.675849,0.69834,97.2179,2.0
0.68458757,7.91263,12.0,4222.0,0.734112,0.66,97.2179,2.0
0.68453862616,1.4,3.2,4232.0,0.71,0.7,97.2179,2.0
8.775864,1.97521161,12.0,5129.0,0.721964,0.757495,258.699,2.0
8.77683,1.96,12.0,5482.0,0.76,0.79,258.699,2.0
8.77709,5.1,12.0,5659.0,0.8,0.88,258.699,2.0
9.726618,7.6,12.0,5747.0,1.401,1.164,491.242,2.0
9.72739,4.6,12.0,5406.0,0.93,0.947,491.242,2.0
9.72665,7.23871,12.0,5583.6,1.45,0.88,491.242,2.0
9.72664,8.42,12.0,5659.0,1.508,0.88,491.242,2.0
4.61228,2.3,12.0,3624.15,0.459539,0.477046,110.561,2.0
4.6122,1.23,12.0,3537.0,0.256,0.258,110.561,2.0
4.61244,1.27,12.0,5659.0,0.256,0.88,110.561,2.0
1.095962,0.617,12.0,5659.0,0.318,0.88,86.0386,2.0
1.095979,1.08,12.0,3677.0,0.535057,0.531616,86.0386,2.0
1.096026,0.615,12.0,3691.0,0.318,0.347,86.0386,2.0
18.44951,3.09,12.0,5659.0,0.468,0.88,82.9631,2.0
18.4474,5.6,12.0,4052.0,0.468,0.519,82.9631,2.0
18.44883,1.6,12.0,3468.0,0.25,0.24,82.9631,2.0
18.448653,3.33,12.0,3765.0,0.52,0.88,82.9631,2.0
18.4498,2.25,12.0,3390.0,0.31,0.3,82.9631,2.0
13.71468745,7.91263,12.0,4133.13,0.650887,0.647,134.188,2.0
13.733314,2.6,12.0,4484.0,0.619,0.629,134.188,2.0
13.734907,2.53,12.0,4421.98,0.634754,0.704613,134.188,2.0
13.73288,2.64,12.0,5659.0,0.646,0.88,134.188,2.0
13.7311,2.04,12.0,4136.0,0.494,0.562,134.188,2.0
2.90032,1.02,12.0,4136.0,0.494,0.562,134.188,2.0
2.90022,1.36,12.0,5659.0,0.646,0.88,134.188,2.0
2.900706,1.3,12.0,4421.98,0.634754,0.704613,134.188,2.0
1.41929871,7.91263,12.0,3326.0,0.361559,0.347552,62.5785,2.0
1.419714,1.18,12.0,5659.0,0.284,0.88,62.5785,2.0
1.419604,1.22,12.0,3488.9,0.32067,0.383934,62.5785,2.0
1.419549,1.1,12.0,3622.0,0.284,0.292,62.5785,2.0
10.134016,3.88,12.0,3548.0,0.42,0.44,179.854,2.0
10.1346454,3.31,12.0,3566.0,0.4,0.41,179.854,2.0
10.134231,1.76,12.0,5659.0,0.226,0.88,179.854,2.0
10.13446,1.92,12.0,5659.0,0.226,0.88,179.854,2.0
10.134279,14.8,12.0,5659.0,0.43,0.88,179.854,2.0
10.1338,7.91263,12.0,3411.0,0.414978,0.408283,179.854,2.0
10.135091,3.7,12.0,3410.0,0.44,0.43,179.854,2.0
10.13389,3.47,12.0,3471.0,0.402,0.361,179.854,2.0
8.4061,14.68379,349.613,4790.0,4.2,1.16,878.43,2.0
8.406951,11.5,12.0,5659.0,4.79,0.88,878.43,2.0
8.405276,8.04276104,12.0,4836.0,2.949151,1.054213,878.43,2.0
8.4071591,10.1248,12.0,4642.6,4.71,0.88,878.43,2.0
8.406726,10.61,12.0,4717.0,4.47,1.2,878.43,2.0
8.406,7.91263,12.0,4642.56,4.70881,0.88,878.43,2.0
8.4061,14.68379,152.5584,4790.0,4.2,1.16,878.43,2.0
8.407115,13.45077684,174.48779544,4673.0,4.14,1.17,878.43,2.0
8.40685,10.88,12.0,5659.0,4.09,0.88,878.43,2.0
4.622654,14.68379,152.5584,5659.0,4.2,1.16,878.43,2.0
10.13682,4.6,12.0,5659.0,1.37,0.88,518.625,2.0
10.13675,4.3,32.2,6120.0,1.311,1.074,518.625,2.0
10.136796,5.00805298,12.0,6095.0,1.5082,1.155595,518.625,2.0
10.13693,4.93,20.0,6103.0,1.565,0.91,518.625,2.0
10.136448,5.2,12.0,6172.0,1.57,1.2,518.625,2.0
10.136,7.91263,12.0,6283.0,1.50696,1.23,518.625,2.0
10.136527,4.5,12.0,5659.0,1.39,0.88,518.625,2.0
10.13892836,7.91263,12.0,6283.0,1.50696,1.23,518.625,2.0
10.1367349,5.06645928,34.00763955,6260.0,1.518,1.246,518.625,2.0
10.1367283,5.44119,12.0,6283.0,1.51,0.88,518.625,2.0
18.24841,12.48,12.0,5659.0,2.71,0.88,519.229,2.0
18.249,14.45961,308.2951,5990.0,3.1,1.6,519.229,2.0
18.248708,10.53585955,12.0,6033.0,2.276457,1.424556,519.229,2.0
18.24901,12.37,287.0,6053.0,2.66,1.48,519.229,2.0
18.25,7.91263,12.0,6073.27,2.73115,1.14,519.229,2.0
18.251985,11.73,12.0,6217.0,2.63,1.63,519.229,2.0
18.24783,11.88151954,276.51071409,6069.0,2.55,1.44,519.229,2.0
18.252213,8.3,12.0,5659.0,1.98,0.88,519.229,2.0
1.33711716,7.91263,12.0,4645.0,0.713,0.74,181.374,2.0
1.337116562,7.91263,12.0,4645.0,0.713,0.74,181.374,2.0
1.337,7.91263,12.0,4459.0,0.763091,0.699,181.374,2.0
1.33711647,14.056,792.635,4645.0,0.776,0.743,181.374,2.0
4.622654,7.91263,12.0,5659.0,1.08,0.88,264.78,2.0
1.337116553,12.89035,826.358,4645.0,0.713,0.74,181.374,2.0
1.337116,11.5,12.0,5659.0,0.66,0.88,181.374,2.0
1.3371164,7.91263,12.0,5659.0,1.08,0.88,181.374,2.0
1.3371182,12.823,790.41,4645.0,0.713,0.74,181.374,2.0
1.33711405,7.91263,12.0,4459.0,0.763091,0.699,181.374,2.0
1.33711569,11.85,12.0,5659.0,0.6629,0.88,181.374,2.0
4.622654,7.91263,12.0,5659.0,1.08,0.88,264.78,2.0
1.33711647,14.056086,785.0401,4645.0,0.776,0.743,181.374,2.0
1.5108261,7.91263,12.0,2566.0,0.1192,0.0898,264.78,2.0
1.51087,7.91263,12.0,5659.0,1.08,0.88,264.78,2.0
1.51087081,1.086,0.85,2559.0,0.117,0.0802,264.78,2.0
1.51088432,7.91263,12.0,2520.0,0.1234,0.0898,264.78,2.0
1.510826,1.116,1.374,2566.0,0.1192,0.0898,264.78,2.0
4.622654,1.121,1.017,5659.0,1.08,0.089,264.78,2.0
1.51094471179,1.20389172,12.0,5780.0,0.114827,0.88,264.78,2.0
1.510848,1.113,12.0,2550.0,0.117,0.08,264.78,2.0
4.622654,7.91263,12.0,5659.0,0.114827,0.090778,264.78,2.0
2.421937,1.097,1.308,2566.0,0.1192,0.0898,264.78,2.0
2.421848,1.049,12.0,2550.0,0.117,0.08,264.78,2.0
2.4218233,1.056,1.38,2559.0,0.117,0.0802,264.78,2.0
2.4219371,7.91263,12.0,2566.0,0.1192,0.0898,264.78,2.0
2.42179346,7.91263,12.0,2520.0,0.1234,0.0898,264.78,2.0
4.622654,1.095,1.156,5659.0,1.08,0.089,264.78,2.0
4.622654,7.91263,12.0,5659.0,0.114827,0.090778,264.78,2.0
4.04961,0.772,0.41,2559.0,0.117,0.0802,264.78,2.0
4.622654,0.784,0.297,5659.0,1.08,0.089,264.78,2.0
4.049219,0.788,0.388,2566.0,0.1192,0.0898,264.78,2.0
4.04978035,7.91263,12.0,2520.0,0.1234,0.0898,264.78,2.0
6.09956479,7.91263,12.0,2520.0,0.1234,0.0898,264.78,2.0
6.101013,0.92,0.692,2566.0,0.1192,0.0898,264.78,2.0
6.099615,0.918,0.62,2559.0,0.117,0.0802,264.78,2.0
